match_id,home_team,away_team,team_id,team_name,team_is_home,score,outcome,player_name,rank,pagerank,pagerank_pct,betweenness,minutes_played,position,team_sf,won
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Yan Bueno Couto,4,0.0932353763982099,9.32,0.1619,98,DEF,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Iván Martín Núñez,5,0.0882936113074039,8.83,0.0905,87,MID,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,David López Silva,6,0.0813543290774919,8.14,0.2048,98,DEF,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Sávio Moreira de Oliveira,7,0.072369777827154,7.24,0.0238,71,MID,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Yangel Clemente Herrera Ravelo,8,0.0599915363544295,6.0,0.0,87,MID,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Pablo Torre Carral,9,0.0528773164988629,5.29,0.0024,37,DEF,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Miguel Gutiérrez Ortega,10,0.0486290031758496,4.86,0.0,61,DEF,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Artem Dovbyk,11,0.0336802840555076,3.37,0.0,71,FWD,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Paulo Dino Gazzaniga,12,0.0322595780715366,3.23,0.1286,98,GK,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Valery Fernández Estrada,13,0.0314828688792613,3.15,0.0,27,FWD,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Cristhian Ricardo Stuani Curbelo,14,0.0167492034119952,1.67,0.0,27,FWD,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Ibrahima Kébé,15,0.0115686604750843,1.16,0.0,11,MID,0.12652439024390244,1
3894614,Cádiz,Girona,211,Girona,False,0-1,win,Juan Pedro Ramírez López,16,0.0106041668859398,1.06,0.0,11,MID,0.12652439024390244,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Iñaki Williams Arthuer,1,0.1353204346151851,13.53,0.2762,99,MID,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Yuri Berchiche Izeta,2,0.1009337734038021,10.09,0.181,99,DEF,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Iñigo Ruiz de Galarreta Etxeberria,3,0.0983797321771947,9.84,0.2333,99,MID,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Yeray Álvarez López,4,0.0951834137782514,9.52,0.1286,85,DEF,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Daniel Vivian Moreno,5,0.0790691299307211,7.91,0.0952,99,DEF,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Alejandro Berenguer Remiro,6,0.0745104101625787,7.45,0.0095,99,FWD,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Gorka Guruzeta Rodríguez,7,0.0739070715771083,7.39,0.019,73,FWD,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Óscar de Marcos Arana,8,0.0727819305486245,7.28,0.1333,70,DEF,0.20806451612903226,1
3894776,Athletic Club,Girona,215,Athletic Club,True,3-2,win,Beñat Prados Díaz,9,0.0701373889456745,7.01,0.0762,85,MID,0.20806451612903226,1
